transaction_id,timestamp,amount_usd,customer_email,email_domain,billing_country,shipping_country,ip_country,card_bin,payment_method,account_age_days,purchases_last_24h,product_category,device_type,is_chargeback
TXN000182,2024-09-15 03:51:46,97.4,ana.smith124@hotmail.com,hotmail.com,AU,AU,AU,411111,debit_card,1103,0,beauty,tablet,0
TXN000183,2024-01-25 12:20:44,18.39,peter.jones667@mail.com,mail.com,DE,DE,DE,424242,bank_transfer,708,2,home_appliances,mobile,0
TXN000184,2024-07-22 15:47:40,357.02,peter.lee562@mail.com,mail.com,AU,AU,AU,448100,bank_transfer,765,0,clothing,desktop,0
TXN000185,2024-03-03 17:34:32,63.66,anna.johnson216@mail.com,mail.com,FR,FR,FR,448100,paypal,810,0,books,mobile,0
TXN000186,2024-06-26 13:54:14,41.83,luis.lee590@mail.com,mail.com,US,US,US,540540,credit_card,1591,2,beauty,mobile,0
TXN000187,2024-05-20 06:31:34,65.37,lisa.brown139@gmail.com,gmail.com,US,US,US,532532,credit_card,879,2,home_appliances,tablet,0
TXN000188,2024-10-21 12:26:26,32.29,ana.martinez877@outlook.com,outlook.com,GB,GB,GB,532532,credit_card,1380,1,jewelry,desktop,0
TXN000189,2024-11-12 21:02:10,16.86,john.wilson13@gmail.com,gmail.com,CO,CO,CO,411111,paypal,1754,1,clothing,mobile,0
TXN000190,2024-06-17 10:28:02,32.81,jane.jones193@hotmail.com,hotmail.com,AU,AU,AU,373737,debit_card,1316,1,prepaid_card,tablet,0
TXN000191,2024-07-15 00:07:10,161.1,peter.martinez62@icloud.com,icloud.com,DE,DE,DE,601611,paypal,1295,2,jewelry,mobile,0
TXN000192,2024-08-16 12:33:00,61.36,tom.smith582@gmail.com,gmail.com,MX,MX,MX,540540,bank_transfer,915,1,home_appliances,desktop,0
TXN000193,2024-08-27 04:29:16,158.07,john.davis827@gmx.com,gmx.com,US,US,US,540540,debit_card,636,0,sporting_goods,tablet,0
TXN000194,2024-08-19 21:49:42,102.27,mike.martinez920@gmail.com,gmail.com,AU,AU,AU,448100,bank_transfer,1505,0,prepaid_card,tablet,0
TXN000195,2024-10-12 19:11:32,35.79,peter.davis932@mail.com,mail.com,FR,FR,FR,540540,credit_card,48,0,beauty,desktop,0
TXN000196,2024-12-24 10:07:52,40.23,tom.rodriguez765@icloud.com,icloud.com,DE,DE,DE,601109,credit_card,1383,1,clothing,desktop,0
TXN000197,2024-10-29 06:21:20,11.31,anna.garcia595@outlook.com,outlook.com,AR,AR,AR,448100,bank_transfer,1148,2,jewelry,mobile,0
TXN000198,2024-02-19 04:05:25,13.65,lisa.davis241@mail.com,mail.com,AR,AR,AR,540540,bank_transfer,1610,0,electronics,desktop,0
TXN000199,2024-06-22 20:15:09,145.52,jane.garcia864@yahoo.com,yahoo.com,FR,FR,FR,540540,credit_card,664,0,books,desktop,0
TXN000200,2024-06-17 08:55:09,261.16,maria.lee268@protonmail.com,protonmail.com,CO,CO,CO,601611,bank_transfer,533,2,electronics,tablet,0
TXN000201,2024-07-04 17:01:40,73.28,peter.johnson788@hotmail.com,hotmail.com,DE,DE,DE,601109,credit_card,620,1,books,desktop,0
TXN000202,2024-07-11 21:19:56,18.94,alex.wilson796@gmx.com,gmx.com,FR,FR,FR,601611,bank_transfer,982,0,electronics,desktop,0
TXN000203,2024-09-19 01:43:52,29.46,ana.davis991@icloud.com,icloud.com,CA,CA,CA,448100,paypal,254,1,jewelry,desktop,0
TXN000204,2024-06-02 16:05:43,218.67,luis.lee811@hotmail.com,hotmail.com,FR,FR,FR,601611,credit_card,1279,0,books,mobile,0
TXN000205,2024-04-06 02:52:44,136.04,david.martinez708@hotmail.com,hotmail.com,AU,AU,AU,601611,bank_transfer,46,2,books,desktop,0
TXN000206,2024-06-16 00:29:02,66.57,luis.garcia166@outlook.com,outlook.com,CA,CA,CA,532532,paypal,1465,2,jewelry,mobile,0
TXN000207,2024-11-07 21:19:48,143.84,mike.martinez412@protonmail.com,protonmail.com,CO,CO,CO,532532,paypal,514,2,books,desktop,0
TXN000208,2024-04-23 16:08:43,16.59,john.brown966@hotmail.com,hotmail.com,CO,CO,CO,424242,paypal,1250,1,beauty,tablet,0
TXN000209,2024-01-08 14:05:33,26.86,peter.jones684@gmx.com,gmx.com,FR,FR,FR,601109,debit_card,1383,0,prepaid_card,desktop,0
TXN000210,2024-12-22 08:17:36,92.08,john.davis765@mail.com,mail.com,CA,CA,CA,373737,paypal,1481,0,books,mobile,0
TXN000211,2024-03-12 10:57:33,26.55,peter.johnson986@hotmail.com,hotmail.com,DE,DE,DE,424242,credit_card,1353,0,home_appliances,tablet,0
TXN000212,2024-08-08 00:55:03,183.15,alex.brown620@yahoo.com,yahoo.com,AU,AU,AU,532532,paypal,1407,2,beauty,desktop,0
TXN000213,2024-10-19 01:45:05,10.86,alex.smith945@yahoo.com,yahoo.com,GB,GB,GB,601611,paypal,624,0,prepaid_card,desktop,0
TXN000214,2024-04-10 04:19:12,72.96,ana.lee480@protonmail.com,protonmail.com,GB,GB,GB,532532,bank_transfer,1847,2,books,tablet,0
TXN000215,2024-05-04 04:39:42,296.58,chris.smith628@hotmail.com,hotmail.com,BR,BR,BR,532532,bank_transfer,992,2,clothing,mobile,0
TXN000216,2024-04-12 09:07:41,82.66,mike.lee852@mail.com,mail.com,GB,GB,GB,411111,paypal,1973,0,beauty,desktop,0
TXN000217,2024-02-24 16:32:08,44.33,luis.lee531@mail.com,mail.com,AU,AU,AU,601611,paypal,1720,0,home_appliances,mobile,0
TXN000218,2024-02-25 19:48:42,60.36,anna.garcia616@gmail.com,gmail.com,CO,CO,CO,411111,credit_card,1164,2,beauty,mobile,0
TXN000219,2024-03-09 03:58:17,135.35,lisa.brown703@gmx.com,gmx.com,US,US,US,532532,paypal,202,1,jewelry,tablet,0
TXN000220,2024-06-16 04:31:02,356.32,sarah.smith401@mail.com,mail.com,FR,FR,FR,373737,debit_card,717,0,books,desktop,0
TXN000221,2024-07-12 17:25:33,47.75,luis.smith277@icloud.com,icloud.com,BR,BR,BR,601109,credit_card,1540,1,electronics,desktop,0
TXN000222,2024-01-06 20:02:55,159.68,lisa.jones180@yahoo.com,yahoo.com,BR,BR,BR,601109,paypal,1545,2,home_appliances,desktop,0
TXN000223,2024-11-04 20:33:00,10.14,peter.martinez691@gmail.com,gmail.com,DE,DE,DE,601109,paypal,1423,0,electronics,mobile,0
TXN000224,2024-09-03 16:59:04,101.94,sarah.garcia349@hotmail.com,hotmail.com,CO,CO,CO,601109,credit_card,495,0,books,tablet,0
TXN000225,2024-01-26 18:54:00,38.6,jane.lee478@gmx.com,gmx.com,GB,GB,GB,601611,bank_transfer,1549,1,beauty,tablet,0
TXN000226,2024-11-03 14:12:17,52.65,jane.martinez399@gmail.com,gmail.com,MX,MX,MX,532532,credit_card,1555,0,home_appliances,desktop,0
TXN000227,2024-01-12 03:00:45,29.91,emma.brown136@yahoo.com,yahoo.com,CA,CA,CA,448100,bank_transfer,594,0,clothing,mobile,0
TXN000228,2024-07-23 14:13:09,22.76,chris.lee617@outlook.com,outlook.com,CA,CA,CA,601109,debit_card,576,0,home_appliances,mobile,0
TXN000229,2024-06-18 18:52:22,43.36,alex.brown265@yahoo.com,yahoo.com,US,US,US,601109,bank_transfer,500,0,sporting_goods,mobile,0
TXN000230,2024-07-02 06:44:32,25.72,emma.rodriguez530@icloud.com,icloud.com,MX,MX,MX,540540,debit_card,598,1,home_appliances,mobile,0
TXN000231,2024-12-15 00:12:06,19.56,jane.jones64@mail.com,mail.com,BR,BR,BR,424242,debit_card,305,2,sporting_goods,desktop,0
TXN000232,2024-12-04 09:04:01,48.06,peter.johnson156@outlook.com,outlook.com,FR,FR,FR,540540,bank_transfer,1353,0,home_appliances,desktop,0
TXN000233,2024-04-11 20:07:33,20.78,jane.johnson883@icloud.com,icloud.com,GB,GB,GB,373737,paypal,623,1,home_appliances,tablet,0
TXN000234,2024-07-30 13:51:00,96.01,david.brown420@yahoo.com,yahoo.com,DE,DE,DE,448100,paypal,982,1,prepaid_card,tablet,0
TXN000235,2024-12-16 02:20:02,23.14,peter.johnson714@mail.com,mail.com,AU,AU,AU,601109,bank_transfer,1982,1,sporting_goods,mobile,0
TXN000236,2024-09-23 00:47:04,44.89,chris.smith156@gmail.com,gmail.com,BR,BR,BR,601109,paypal,340,1,beauty,mobile,0
TXN000237,2024-11-20 00:05:13,147.97,jane.rodriguez934@hotmail.com,hotmail.com,US,US,US,448100,bank_transfer,854,0,beauty,desktop,0
TXN000238,2024-06-07 17:02:40,14.52,anna.martinez689@hotmail.com,hotmail.com,AU,AU,AU,601611,paypal,1733,0,home_appliances,desktop,0
TXN000239,2024-04-13 08:15:47,18.56,sarah.garcia784@yahoo.com,yahoo.com,US,US,US,373737,paypal,1060,0,clothing,tablet,0
TXN000240,2024-07-05 09:21:21,628.73,alex.smith507@outlook.com,outlook.com,BR,BR,BR,411111,debit_card,1739,2,jewelry,tablet,0
TXN000241,2024-10-25 04:27:54,197.67,tom.lee382@mail.com,mail.com,CO,CO,CO,532532,bank_transfer,1798,1,jewelry,desktop,0
TXN000242,2024-12-05 00:24:35,83.2,emma.rodriguez361@gmail.com,gmail.com,FR,FR,FR,411111,credit_card,1502,0,electronics,desktop,0
TXN000243,2024-09-07 08:11:51,60.32,peter.rodriguez180@gmx.com,gmx.com,CO,CO,CO,601611,debit_card,61,0,beauty,desktop,0
TXN000244,2024-09-14 21:09:44,336.95,peter.jones940@mail.com,mail.com,CO,CO,CO,601109,credit_card,885,0,clothing,mobile,0
TXN000245,2024-07-05 19:33:50,29.85,maria.davis990@gmx.com,gmx.com,AR,AR,AR,601611,bank_transfer,1495,1,books,desktop,0
TXN000246,2024-04-26 15:44:27,101.64,ana.smith201@gmx.com,gmx.com,AU,AU,AU,601611,bank_transfer,167,0,books,mobile,0
TXN000247,2024-06-03 08:44:43,29.4,mike.davis627@yahoo.com,yahoo.com,MX,MX,MX,601611,debit_card,58,1,electronics,tablet,0
TXN000248,2024-06-30 15:54:57,34.14,ana.martinez703@protonmail.com,protonmail.com,GB,GB,GB,601109,bank_transfer,1498,1,books,mobile,0
TXN000249,2024-10-24 15:48:14,14.53,tom.brown126@outlook.com,outlook.com,GB,GB,GB,448100,debit_card,1242,2,books,mobile,0
TXN000250,2024-07-21 16:51:49,34.25,tom.rodriguez382@hotmail.com,hotmail.com,FR,FR,FR,411111,bank_transfer,732,1,sporting_goods,desktop,0
TXN000251,2024-10-16 11:22:32,113.44,mike.rodriguez989@mail.com,mail.com,GB,GB,GB,540540,credit_card,1934,0,sporting_goods,desktop,0
TXN000252,2024-01-10 23:41:05,156.66,lisa.smith385@icloud.com,icloud.com,DE,DE,DE,411111,credit_card,822,2,clothing,mobile,0
TXN000253,2024-10-03 06:45:44,415.07,david.garcia586@hotmail.com,hotmail.com,MX,MX,MX,448100,paypal,558,2,sporting_goods,desktop,0
TXN000254,2024-07-04 01:54:31,291.66,john.garcia391@yahoo.com,yahoo.com,CO,CO,CO,448100,debit_card,569,2,sporting_goods,tablet,0
TXN000255,2024-12-30 08:43:19,120.93,ana.johnson166@yahoo.com,yahoo.com,BR,BR,BR,424242,bank_transfer,1374,1,books,mobile,0
TXN000256,2024-06-21 04:16:48,10.63,lisa.garcia213@gmx.com,gmx.com,DE,DE,DE,448100,debit_card,670,0,clothing,mobile,0
TXN000257,2024-06-23 15:46:08,35.11,ana.davis280@icloud.com,icloud.com,AR,AR,AR,373737,debit_card,847,1,electronics,mobile,0
TXN000258,2024-02-16 12:39:21,58.46,tom.davis442@hotmail.com,hotmail.com,GB,GB,GB,373737,paypal,1761,0,electronics,tablet,0
TXN000259,2024-10-21 12:38:43,109.45,john.brown213@gmail.com,gmail.com,AR,AR,AR,540540,debit_card,1171,0,home_appliances,desktop,0
TXN000260,2024-09-13 01:22:15,88.25,alex.brown571@mail.com,mail.com,CO,CO,CO,424242,bank_transfer,781,2,beauty,mobile,0
TXN000261,2024-11-10 19:18:37,76.94,lisa.davis469@gmx.com,gmx.com,BR,BR,BR,411111,bank_transfer,1128,1,books,tablet,0
TXN000262,2024-02-03 20:28:54,120.88,chris.garcia970@yahoo.com,yahoo.com,AR,AR,AR,540540,paypal,1851,0,jewelry,mobile,0
TXN000263,2024-03-18 05:38:19,24.06,maria.martinez185@mail.com,mail.com,CO,CO,CO,373737,debit_card,869,0,electronics,tablet,0
TXN000264,2024-11-16 02:18:43,126.95,alex.brown157@icloud.com,icloud.com,GB,GB,GB,411111,paypal,1274,2,jewelry,tablet,0
TXN000265,2024-01-16 08:30:07,294.9,chris.wilson375@yahoo.com,yahoo.com,DE,DE,DE,601109,bank_transfer,299,1,home_appliances,mobile,0
TXN000266,2024-07-04 11:52:20,33.15,lisa.smith786@outlook.com,outlook.com,GB,GB,GB,411111,debit_card,1733,1,jewelry,desktop,0
TXN000267,2024-05-27 17:35:45,49.85,maria.jones276@hotmail.com,hotmail.com,AU,AU,AU,411111,debit_card,922,1,clothing,mobile,0
TXN000268,2024-12-08 21:21:53,29.8,ana.wilson205@outlook.com,outlook.com,DE,DE,DE,448100,bank_transfer,149,0,books,tablet,0
TXN000269,2024-11-08 17:00:48,339.15,david.garcia95@protonmail.com,protonmail.com,GB,GB,GB,411111,credit_card,1990,2,prepaid_card,tablet,0
TXN000270,2024-11-23 07:12:36,321.67,peter.rodriguez827@hotmail.com,hotmail.com,AU,AU,AU,373737,paypal,1231,1,clothing,desktop,0
TXN000271,2024-04-15 12:32:41,50.04,sarah.jones836@gmail.com,gmail.com,DE,DE,DE,424242,debit_card,1284,1,jewelry,mobile,0
TXN000272,2024-08-02 10:34:05,107.02,ana.lee314@hotmail.com,hotmail.com,BR,BR,BR,448100,paypal,796,2,clothing,mobile,0
TXN000273,2024-09-12 12:05:20,57.13,tom.johnson42@hotmail.com,hotmail.com,AR,AR,AR,540540,credit_card,416,2,clothing,desktop,0
TXN000274,2024-12-19 03:01:31,53.75,alex.lee563@hotmail.com,hotmail.com,AU,AU,AU,424242,paypal,642,2,clothing,desktop,0
TXN000275,2024-01-03 16:22:10,67.81,anna.lee729@protonmail.com,protonmail.com,AU,AU,AU,532532,bank_transfer,236,1,electronics,mobile,0
TXN000276,2024-12-22 14:45:20,233.99,anna.garcia788@hotmail.com,hotmail.com,GB,GB,GB,424242,debit_card,1009,2,prepaid_card,tablet,0
TXN000277,2024-05-09 16:59:32,111.12,mike.lee440@hotmail.com,hotmail.com,DE,DE,DE,448100,bank_transfer,643,2,electronics,mobile,0
TXN000278,2024-02-16 19:40:53,68.35,jane.smith782@gmail.com,gmail.com,US,US,US,424242,bank_transfer,405,2,sporting_goods,mobile,0
TXN000279,2024-08-12 15:55:34,346.53,emma.lee114@yahoo.com,yahoo.com,AU,AU,AU,601109,debit_card,93,2,home_appliances,desktop,0
TXN000280,2024-10-12 06:19:06,60.74,jane.martinez205@hotmail.com,hotmail.com,FR,FR,FR,540540,paypal,1310,0,sporting_goods,desktop,0
TXN000281,2024-02-17 08:40:22,42.44,anna.jones752@mail.com,mail.com,MX,MX,MX,424242,paypal,635,1,sporting_goods,desktop,0
TXN000282,2024-01-15 21:10:50,61.49,jane.davis984@mail.com,mail.com,GB,GB,GB,424242,bank_transfer,1110,2,books,desktop,0
TXN000283,2024-11-23 06:16:35,67.38,emma.johnson662@gmail.com,gmail.com,US,US,US,373737,debit_card,367,1,prepaid_card,tablet,0
TXN000284,2024-12-06 19:16:51,257.96,rptn54f8y40r@icloud.com,icloud.com,FR,FR,BD,349876,credit_card,12,3,electronics,desktop,1
TXN000285,2024-02-27 00:57:36,93.51,david.brown396@hotmail.com,hotmail.com,AU,AU,AU,540540,credit_card,1947,0,books,tablet,0
TXN000286,2024-11-25 23:34:47,164.06,sarah.smith775@gmail.com,gmail.com,GB,GB,GB,532532,bank_transfer,313,2,jewelry,tablet,0
TXN000287,2024-11-28 01:47:29,82.21,peter.garcia517@yahoo.com,yahoo.com,CO,CO,CO,532532,bank_transfer,1608,2,prepaid_card,mobile,0
TXN000288,2024-12-30 01:26:50,126.55,sarah.lee567@mail.com,mail.com,FR,FR,FR,411111,paypal,1969,2,beauty,desktop,0
TXN000289,2024-03-19 23:34:13,84.13,chris.brown652@protonmail.com,protonmail.com,CA,CA,CA,448100,debit_card,518,2,electronics,desktop,0
TXN000290,2024-07-30 06:09:15,188.5,david.brown489@hotmail.com,hotmail.com,BR,BR,BR,424242,credit_card,1234,2,jewelry,desktop,0
TXN000291,2024-12-28 21:52:52,61.43,tom.garcia858@gmx.com,gmx.com,CO,CO,CO,411111,paypal,1947,0,clothing,mobile,0
TXN000292,2024-11-25 11:09:16,77.85,chris.brown812@mail.com,mail.com,CO,CO,CO,601611,bank_transfer,826,1,books,mobile,0
TXN000293,2024-08-08 17:35:55,1116.93,peter.smith915@yahoo.com,yahoo.com,MX,MX,PK,540540,credit_card,2,3,electronics,tablet,1
TXN000294,2024-03-12 22:45:52,231.09,david.brown488@icloud.com,icloud.com,US,US,US,373737,credit_card,1234,0,electronics,mobile,0
TXN000295,2024-01-31 18:51:40,75.87,chris.wilson642@outlook.com,outlook.com,CA,CA,CA,411111,bank_transfer,1705,1,clothing,desktop,0
TXN000296,2024-04-04 14:18:43,66.85,sarah.wilson422@hotmail.com,hotmail.com,DE,DE,DE,448100,paypal,42,2,sporting_goods,mobile,0
TXN000297,2024-01-24 19:49:42,114.74,john.johnson13@outlook.com,outlook.com,US,US,US,601611,paypal,630,0,prepaid_card,tablet,0
TXN000298,2024-03-12 06:30:47,135.56,sarah.garcia799@yahoo.com,yahoo.com,FR,FR,FR,601109,paypal,206,0,prepaid_card,mobile,0
TXN000299,2024-01-28 08:18:50,66.59,emma.garcia584@mail.com,mail.com,AU,AU,AU,411111,debit_card,814,1,clothing,desktop,0
TXN000300,2024-10-05 05:08:34,87.76,maria.jones284@gmail.com,gmail.com,DE,DE,DE,540540,paypal,757,1,home_appliances,mobile,0
TXN000301,2024-08-03 07:27:37,111.85,peter.jones750@gmx.com,gmx.com,BR,BR,BR,373737,debit_card,1067,1,beauty,desktop,0
TXN000302,2024-07-08 00:41:19,199.62,maria.johnson852@yahoo.com,yahoo.com,CO,CO,CO,411111,bank_transfer,1094,2,prepaid_card,desktop,0
TXN000303,2024-10-22 11:54:49,253.07,ana.jones693@gmx.com,gmx.com,AR,AR,AR,448100,debit_card,1833,0,clothing,mobile,0
TXN000304,2024-05-29 22:44:30,123.46,chris.lee677@hotmail.com,hotmail.com,FR,FR,FR,601611,paypal,1729,1,beauty,mobile,0
TXN000305,2024-05-27 01:57:13,40.42,peter.smith249@hotmail.com,hotmail.com,AU,AU,AU,448100,debit_card,1567,1,clothing,mobile,0
TXN000306,2024-03-16 12:39:59,16.32,david.brown917@hotmail.com,hotmail.com,GB,GB,GB,411111,debit_card,568,0,home_appliances,tablet,0
TXN000307,2024-06-11 08:45:40,36.35,peter.brown8@protonmail.com,protonmail.com,GB,GB,GB,448100,bank_transfer,968,0,sporting_goods,tablet,0
TXN000308,2024-03-04 16:46:05,113.94,tom.rodriguez531@gmail.com,gmail.com,DE,DE,DE,540540,paypal,1599,1,sporting_goods,desktop,0
TXN000309,2024-08-03 02:09:37,252.78,anna.martinez847@protonmail.com,protonmail.com,BR,BR,BR,601109,debit_card,1311,2,home_appliances,mobile,0
TXN000310,2024-12-30 01:44:36,69.5,lisa.rodriguez802@hotmail.com,hotmail.com,DE,DE,DE,540540,bank_transfer,918,0,clothing,tablet,0
TXN000311,2024-07-13 13:26:08,68.67,john.garcia384@gmail.com,gmail.com,CA,CA,CA,424242,debit_card,1047,2,beauty,desktop,0
TXN000312,2024-04-19 03:33:34,28.08,david.johnson965@protonmail.com,protonmail.com,CO,CO,CO,601611,bank_transfer,1809,0,books,mobile,0
TXN000313,2024-09-08 03:25:14,64.94,peter.davis943@icloud.com,icloud.com,US,US,US,540540,paypal,1081,2,prepaid_card,mobile,0
TXN000314,2024-10-26 07:15:39,22.05,emma.wilson205@icloud.com,icloud.com,FR,FR,FR,532532,debit_card,685,1,home_appliances,mobile,0
TXN000315,2024-06-21 04:50:34,12.17,mike.smith834@outlook.com,outlook.com,DE,DE,DE,448100,bank_transfer,1000,2,books,mobile,0
TXN000316,2024-04-01 08:51:18,81.06,sarah.lee770@mail.com,mail.com,US,US,US,448100,paypal,1295,0,sporting_goods,tablet,0
TXN000317,2024-09-17 13:25:10,54.86,david.johnson252@protonmail.com,protonmail.com,AU,AU,AU,448100,paypal,655,2,home_appliances,tablet,0
TXN000318,2024-03-09 08:28:43,334.26,alex.lee346@mail.com,mail.com,AR,AR,AR,532532,credit_card,1524,2,prepaid_card,desktop,0
TXN000319,2024-12-30 00:26:31,19.06,sarah.jones182@protonmail.com,protonmail.com,FR,FR,FR,424242,credit_card,1958,0,jewelry,mobile,0
TXN000320,2024-04-26 00:02:18,76.13,david.martinez819@outlook.com,outlook.com,BR,BR,BR,532532,credit_card,1175,2,clothing,mobile,0
TXN000321,2024-05-07 20:36:32,134.37,maria.jones413@icloud.com,icloud.com,MX,MX,MX,540540,bank_transfer,1925,2,clothing,tablet,0
TXN000322,2024-09-22 07:55:59,130.08,ana.wilson13@protonmail.com,protonmail.com,AR,AR,AR,540540,paypal,770,2,sporting_goods,desktop,0
TXN000323,2024-01-05 11:00:26,109.43,emma.brown205@protonmail.com,protonmail.com,MX,MX,MX,373737,paypal,131,1,clothing,tablet,0
TXN000324,2024-03-15 01:07:10,153.44,luis.smith243@gmail.com,gmail.com,FR,FR,FR,448100,debit_card,1277,2,clothing,tablet,0
TXN000325,2024-02-15 20:28:31,40.82,peter.martinez65@gmail.com,gmail.com,US,US,US,540540,credit_card,823,1,electronics,tablet,0
TXN000326,2024-05-22 17:41:39,34.02,john.lee266@protonmail.com,protonmail.com,AU,AU,AU,373737,bank_transfer,1733,1,clothing,tablet,0
TXN000327,2024-07-21 00:47:03,24.4,sarah.brown441@outlook.com,outlook.com,AU,AU,AU,601109,bank_transfer,355,1,sporting_goods,tablet,0
TXN000328,2024-03-06 13:23:06,39.23,anna.rodriguez284@gmail.com,gmail.com,AR,AR,AR,448100,debit_card,1092,2,beauty,tablet,0
TXN000329,2024-05-05 15:41:53,21.1,sarah.johnson446@mail.com,mail.com,CA,CA,CA,601611,paypal,1623,2,clothing,mobile,0
TXN000330,2024-10-08 20:27:28,24.16,emma.martinez32@mail.com,mail.com,CA,CA,CA,601611,paypal,1301,0,beauty,mobile,0
TXN000331,2024-12-09 02:14:51,38.24,mike.jones178@outlook.com,outlook.com,GB,GB,GB,601611,credit_card,357,2,jewelry,mobile,0
TXN000332,2024-01-06 05:05:11,123.04,tom.jones284@protonmail.com,protonmail.com,FR,FR,FR,601109,debit_card,1003,0,sporting_goods,mobile,0
TXN000333,2024-08-17 00:25:39,209.62,chris.jones967@icloud.com,icloud.com,GB,GB,GB,411111,bank_transfer,1308,1,electronics,mobile,0
TXN000334,2024-01-10 08:59:09,62.36,mike.smith406@mail.com,mail.com,CA,CA,CA,411111,credit_card,1971,0,jewelry,tablet,0
TXN000335,2024-07-08 22:18:41,35.48,chris.smith399@outlook.com,outlook.com,FR,FR,FR,532532,credit_card,1836,1,sporting_goods,tablet,0
TXN000336,2024-11-17 00:09:56,53.51,anna.davis896@protonmail.com,protonmail.com,CA,CA,CA,601611,debit_card,1450,0,home_appliances,mobile,0
TXN000337,2024-10-18 06:49:33,19.55,mike.rodriguez349@gmx.com,gmx.com,GB,GB,GB,601109,credit_card,1041,0,beauty,tablet,0
TXN000338,2024-03-25 22:38:15,86.07,tom.johnson746@gmx.com,gmx.com,AU,AU,AU,411111,paypal,584,0,prepaid_card,mobile,0
TXN000339,2024-04-04 09:14:50,123.18,john.lee882@protonmail.com,protonmail.com,BR,BR,BR,532532,debit_card,925,0,jewelry,mobile,0
TXN000340,2024-10-12 23:34:45,1014.92,luis.johnson785@gmx.com,gmx.com,BR,BR,RO,601109,prepaid,4,4,prepaid_card,mobile,1
TXN000341,2024-10-26 04:54:34,10.78,maria.garcia125@gmail.com,gmail.com,CO,CO,CO,601611,credit_card,582,2,beauty,mobile,0
TXN000342,2024-04-12 12:44:11,113.13,ana.martinez62@gmail.com,gmail.com,CA,CA,CA,424242,bank_transfer,467,1,prepaid_card,mobile,0
TXN000343,2024-06-11 05:26:15,45.44,mike.martinez98@mail.com,mail.com,CA,CA,CA,540540,bank_transfer,95,2,sporting_goods,tablet,0
TXN000344,2024-08-14 04:22:25,108.27,lisa.wilson757@outlook.com,outlook.com,US,US,US,448100,bank_transfer,1356,0,sporting_goods,desktop,0
TXN000345,2024-06-10 23:16:36,215.99,tom.smith465@protonmail.com,protonmail.com,GB,GB,GB,411111,credit_card,1398,0,beauty,desktop,0
TXN000346,2024-12-07 04:28:21,32.72,alex.lee402@hotmail.com,hotmail.com,BR,BR,BR,601611,debit_card,1455,0,jewelry,tablet,0
TXN000347,2024-10-23 23:08:35,95.75,sarah.brown726@mail.com,mail.com,BR,BR,BR,532532,paypal,1670,2,sporting_goods,tablet,0
TXN000348,2024-10-14 13:39:11,77.77,ana.davis153@gmail.com,gmail.com,GB,GB,GB,424242,paypal,253,2,beauty,mobile,0
TXN000349,2024-01-08 09:43:38,15.71,mike.martinez53@icloud.com,icloud.com,AR,AR,AR,373737,credit_card,1190,1,beauty,tablet,0
TXN000350,2024-11-07 13:50:07,114.38,anna.brown68@yahoo.com,yahoo.com,US,US,US,601109,credit_card,1810,0,home_appliances,tablet,0
TXN000351,2024-10-02 15:56:14,36.98,alex.garcia719@hotmail.com,hotmail.com,CO,CO,CO,424242,debit_card,1927,1,sporting_goods,mobile,0
TXN000352,2024-05-24 21:19:23,146.92,peter.garcia441@mail.com,mail.com,US,US,US,601109,credit_card,190,1,sporting_goods,desktop,0
TXN000353,2024-08-03 04:27:01,586.48,lisa.smith705@gmx.com,gmx.com,CO,CO,CO,532532,paypal,760,2,home_appliances,desktop,0
TXN000354,2024-10-27 20:19:59,15.66,lisa.wilson716@outlook.com,outlook.com,AU,AU,AU,373737,debit_card,336,1,electronics,tablet,0
